3901
5e-008	0.0160737	0.90988
5.05e-008	0.00234183	0.939401
5.1e-008	-0.0093889	0.970264
5.15e-008	-0.0186311	1.00404
5.2e-008	-0.0242584	1.04066
5.25e-008	-0.0254955	1.07995
5.3e-008	-0.0214127	1.12174
5.35e-008	-0.0105586	1.16586
5.4e-008	0.0111885	1.21135
5.45e-008	0.0434903	1.24913
5.5e-008	0.0807904	1.27885
5.55e-008	0.121221	1.30093
5.6e-008	0.164081	1.31576
5.65e-008	0.212885	1.31907
5.7e-008	0.249548	1.30738
5.75e-008	0.2779	1.2941
5.8e-008	0.300512	1.27933
5.85e-008	0.31784	1.26314
5.9e-008	0.328889	1.24561
5.95e-008	0.332947	1.23176
6e-008	0.334526	1.22097
6.05e-008	0.333914	1.21285
6.1e-008	0.331665	1.20727
6.15e-008	0.328207	1.2041
6.2e-008	0.323355	1.20328
6.25e-008	0.319389	1.20673
6.3e-008	0.316883	1.21094
6.35e-008	0.314935	1.21585
6.4e-008	0.313335	1.22145
6.45e-008	0.31199	1.22769
6.5e-008	0.310866	1.23455
6.55e-008	0.30994	1.24199
6.6e-008	0.309203	1.24999
6.65e-008	0.30865	1.25851
6.7e-008	0.308268	1.26754
6.75e-008	0.308023	1.27704
6.8e-008	0.307872	1.28699
6.85e-008	0.30766	1.29737
6.9e-008	0.306617	1.30868
6.95e-008	0.306735	1.32202
7e-008	0.307891	1.33576
7.05e-008	0.309803	1.34989
7.1e-008	0.312393	1.36437
7.15e-008	0.315628	1.3792
7.2e-008	0.319499	1.39435
7.25e-008	0.324021	1.4098
7.3e-008	0.329194	1.42554
7.35e-008	0.335036	1.44156
7.4e-008	0.341565	1.45783
7.45e-008	0.348814	1.47435
7.5e-008	0.356816	1.49109
7.55e-008	0.365592	1.50805
7.6e-008	0.375205	1.52521
7.65e-008	0.385691	1.54256
7.7e-008	0.397109	1.56009
7.75e-008	0.409264	1.57782
7.8e-008	0.423559	1.59667
7.85e-008	0.439943	1.61438
7.9e-008	0.457654	1.63099
7.95e-008	0.476415	1.64654
8e-008	0.496052	1.66107
8.05e-008	0.516466	1.6746
8.1e-008	0.537614	1.68718
8.15e-008	0.559477	1.69882
8.2e-008	0.582153	1.70958
8.25e-008	0.605977	1.71946
8.3e-008	0.631526	1.72665
8.35e-008	0.656123	1.73171
8.4e-008	0.680381	1.73545
8.45e-008	0.704347	1.7379
8.5e-008	0.727985	1.73912
8.55e-008	0.751249	1.73914
8.6e-008	0.774077	1.73801
8.65e-008	0.796407	1.73576
8.7e-008	0.818181	1.73244
8.75e-008	0.839328	1.72809
8.8e-008	0.859794	1.72273
8.85e-008	0.879595	1.7164
8.9e-008	0.898271	1.70849
8.95e-008	0.915252	1.70028
9e-008	0.931149	1.69191
9.05e-008	0.946095	1.68339
9.1e-008	0.960201	1.67472
9.15e-008	0.973503	1.66592
9.2e-008	0.986062	1.65698
9.25e-008	0.997816	1.64792
9.3e-008	1.00886	1.63874
9.35e-008	1.0191	1.62944
9.4e-008	1.02854	1.62003
9.45e-008	1.03711	1.61052
9.5e-008	1.04455	1.60091
9.55e-008	1.05003	1.59175
9.6e-008	1.05539	1.58438
9.65e-008	1.06072	1.57738
9.7e-008	1.06585	1.57075
9.75e-008	1.07071	1.56446
9.8e-008	1.07535	1.55852
9.85e-008	1.07979	1.55291
9.9e-008	1.08406	1.54761
9.95e-008	1.08813	1.54264
1e-007	1.09208	1.53796
1.005e-007	1.09592	1.53358
1.01e-007	1.09968	1.5295
1.015e-007	1.10331	1.52569
1.02e-007	1.10687	1.52215
1.025e-007	1.11004	1.51896
1.03e-007	1.11381	1.5169
1.035e-007	1.11826	1.51466
1.04e-007	1.12292	1.51226
1.045e-007	1.12776	1.50969
1.05e-007	1.13271	1.50696
1.055e-007	1.13771	1.50408
1.06e-007	1.14271	1.50104
1.065e-007	1.14771	1.49787
1.07e-007	1.15271	1.49455
1.075e-007	1.15772	1.49109
1.08e-007	1.16298	1.48724
1.085e-007	1.16769	1.48286
1.09e-007	1.17204	1.4784
1.095e-007	1.1761	1.47386
1.1e-007	1.1799	1.46925
1.105e-007	1.1834	1.46456
1.11e-007	1.18663	1.4598
1.115e-007	1.18955	1.45497
1.12e-007	1.19212	1.45008
1.125e-007	1.19429	1.44513
1.13e-007	1.19599	1.44011
1.135e-007	1.197	1.43503
1.14e-007	1.19676	1.43069
1.145e-007	1.19682	1.42735
1.15e-007	1.19693	1.42435
1.155e-007	1.19701	1.42167
1.16e-007	1.19707	1.41931
1.165e-007	1.19715	1.41725
1.17e-007	1.19727	1.4155
1.175e-007	1.19745	1.41403
1.18e-007	1.19771	1.41286
1.185e-007	1.19808	1.41196
1.19e-007	1.1986	1.41133
1.195e-007	1.19931	1.41097
1.2e-007	1.20026	1.41087
1.205e-007	1.20138	1.41114
1.21e-007	1.20338	1.41167
1.215e-007	1.20593	1.41187
1.22e-007	1.20881	1.41176
1.225e-007	1.21193	1.41134
1.23e-007	1.21525	1.41062
1.235e-007	1.21866	1.40961
1.24e-007	1.22217	1.40831
1.245e-007	1.22576	1.40673
1.25e-007	1.22941	1.40488
1.255e-007	1.23313	1.40277
1.26e-007	1.23687	1.40039
1.265e-007	1.24073	1.39777
1.27e-007	1.24479	1.39489
1.275e-007	1.24934	1.39178
1.28e-007	1.25568	1.38694
1.285e-007	1.25945	1.37951
1.29e-007	1.26174	1.37223
1.295e-007	1.26307	1.3651
1.3e-007	1.26369	1.35811
1.305e-007	1.26366	1.35127
1.31e-007	1.26311	1.34457
1.315e-007	1.26209	1.33801
1.32e-007	1.26059	1.33158
1.325e-007	1.25869	1.32529
1.33e-007	1.25638	1.31913
1.335e-007	1.25369	1.31309
1.34e-007	1.25059	1.30718
1.345e-007	1.24712	1.3014
1.35e-007	1.2433	1.29573
1.355e-007	1.23902	1.29019
1.36e-007	1.23436	1.28476
1.365e-007	1.22928	1.27944
1.37e-007	1.22362	1.27424
1.375e-007	1.2173	1.26915
1.38e-007	1.20986	1.26485
1.385e-007	1.20262	1.26156
1.39e-007	1.1954	1.25858
1.395e-007	1.18808	1.25591
1.4e-007	1.18058	1.25354
1.405e-007	1.17295	1.25145
1.41e-007	1.16516	1.24966
1.415e-007	1.1572	1.24815
1.42e-007	1.1491	1.24691
1.425e-007	1.14077	1.24594
1.43e-007	1.1323	1.24524
1.435e-007	1.12361	1.24479
1.44e-007	1.11468	1.2446
1.445e-007	1.10542	1.24464
1.45e-007	1.09573	1.24519
1.455e-007	1.08583	1.24628
1.46e-007	1.07579	1.24792
1.465e-007	1.06564	1.25008
1.47e-007	1.05546	1.25276
1.475e-007	1.04519	1.25594
1.48e-007	1.03496	1.25962
1.485e-007	1.02474	1.26379
1.49e-007	1.01457	1.26844
1.495e-007	1.00448	1.27355
1.5e-007	0.994476	1.27911
1.505e-007	0.984611	1.28512
1.51e-007	0.974902	1.29158
1.515e-007	0.965507	1.29822
1.52e-007	0.955936	1.30515
1.525e-007	0.946438	1.31254
1.53e-007	0.936997	1.32037
1.535e-007	0.927729	1.32864
1.54e-007	0.918584	1.33733
1.545e-007	0.909641	1.34644
1.55e-007	0.900889	1.35595
1.555e-007	0.892352	1.36586
1.56e-007	0.884059	1.37617
1.565e-007	0.876012	1.38686
1.57e-007	0.868244	1.39792
1.575e-007	0.860787	1.40935
1.58e-007	0.853636	1.42114
1.585e-007	0.846856	1.43328
1.59e-007	0.840415	1.44579
1.595e-007	0.834647	1.45869
1.6e-007	0.82944	1.47159
1.605e-007	0.824661	1.4845
1.61e-007	0.820229	1.49741
1.615e-007	0.816152	1.51032
1.62e-007	0.812349	1.52324
1.625e-007	0.80884	1.53615
1.63e-007	0.805568	1.54906
1.635e-007	0.802574	1.56197
1.64e-007	0.799768	1.57488
1.645e-007	0.797209	1.58779
1.65e-007	0.79481	1.60069
1.655e-007	0.792638	1.61359
1.66e-007	0.790631	1.62648
1.665e-007	0.788813	1.63937
1.67e-007	0.78715	1.65225
1.675e-007	0.785635	1.66513
1.68e-007	0.78425	1.67795
1.685e-007	0.782907	1.69082
1.69e-007	0.781705	1.70376
1.695e-007	0.78059	1.71676
1.7e-007	0.779629	1.72981
1.705e-007	0.778807	1.74291
1.71e-007	0.778108	1.75607
1.715e-007	0.777571	1.76929
1.72e-007	0.777147	1.78255
1.725e-007	0.776878	1.79586
1.73e-007	0.776715	1.80922
1.735e-007	0.776717	1.82262
1.74e-007	0.776845	1.83607
1.745e-007	0.777095	1.84956
1.75e-007	0.777504	1.8631
1.755e-007	0.777983	1.87667
1.76e-007	0.778632	1.89028
1.765e-007	0.779405	1.90393
1.77e-007	0.780323	1.91762
1.775e-007	0.781403	1.9311
1.78e-007	0.782258	1.94467
1.785e-007	0.783145	1.95841
1.79e-007	0.784105	1.97233
1.795e-007	0.785139	1.98641
1.8e-007	0.786324	2.00066
1.805e-007	0.787598	2.01507
1.81e-007	0.78905	2.02964
1.815e-007	0.790685	2.04437
1.82e-007	0.792458	2.05925
1.825e-007	0.794443	2.07427
1.83e-007	0.796626	2.08945
1.835e-007	0.799027	2.10476
1.84e-007	0.801666	2.12022
1.845e-007	0.804518	2.13581
1.85e-007	0.807656	2.15154
1.855e-007	0.811124	2.16739
1.86e-007	0.814855	2.18338
1.865e-007	0.818995	2.19949
1.87e-007	0.823644	2.21572
1.875e-007	0.828984	2.23208
1.88e-007	0.83625	2.24756
1.885e-007	0.842022	2.26088
1.89e-007	0.846872	2.27457
1.895e-007	0.851338	2.28861
1.9e-007	0.85562	2.30301
1.905e-007	0.859833	2.31774
1.91e-007	0.864064	2.33282
1.915e-007	0.868364	2.34822
1.92e-007	0.872779	2.36395
1.925e-007	0.877361	2.38
1.93e-007	0.882119	2.39637
1.935e-007	0.887125	2.41304
1.94e-007	0.892402	2.43002
1.945e-007	0.897955	2.4473
1.95e-007	0.903833	2.46487
1.955e-007	0.910058	2.48272
1.96e-007	0.916623	2.50086
1.965e-007	0.923485	2.51928
1.97e-007	0.930271	2.53869
1.975e-007	0.939061	2.55895
1.98e-007	0.949064	2.57875
1.985e-007	0.959921	2.59809
1.99e-007	0.971485	2.617
1.995e-007	0.983599	2.63547
2e-007	0.996244	2.6535
2.005e-007	1.00938	2.67112
2.01e-007	1.02285	2.68831
2.015e-007	1.03674	2.70508
2.02e-007	1.05098	2.72145
2.025e-007	1.06556	2.73741
2.03e-007	1.08057	2.75298
2.035e-007	1.0963	2.76752
2.04e-007	1.11132	2.78121
2.045e-007	1.12609	2.79474
2.05e-007	1.1408	2.80812
2.055e-007	1.15554	2.82134
2.06e-007	1.17025	2.8344
2.065e-007	1.18504	2.84732
2.07e-007	1.19992	2.86009
2.075e-007	1.21486	2.87271
2.08e-007	1.22989	2.88518
2.085e-007	1.24504	2.89752
2.09e-007	1.26031	2.90971
2.095e-007	1.27567	2.92175
2.1e-007	1.29117	2.93366
2.105e-007	1.30684	2.94544
2.11e-007	1.32266	2.95707
2.115e-007	1.33865	2.96857
2.12e-007	1.35488	2.97994
2.125e-007	1.3714	2.99118
2.13e-007	1.38823	3.00229
2.135e-007	1.40574	3.01327
2.14e-007	1.4247	3.02284
2.145e-007	1.44225	3.03086
2.15e-007	1.45914	3.03879
2.155e-007	1.4757	3.04663
2.16e-007	1.49203	3.05439
2.165e-007	1.50817	3.06205
2.17e-007	1.52416	3.06963
2.175e-007	1.54004	3.07712
2.18e-007	1.55584	3.08452
2.185e-007	1.57154	3.09185
2.19e-007	1.58717	3.09908
2.195e-007	1.60273	3.10624
2.2e-007	1.61827	3.11332
2.205e-007	1.63371	3.12031
